TempS1;UmiS1;TempS2;UmiS2;Diff;DtGravacao
22,2;73;21,5;71;0,7;2025-08-27 19:06:17
22,2;73;21,5;71;0,7;2025-08-27 19:06:23
22,2;73;21,5;71;0,7;2025-08-27 19:06:28
22,2;73;21,5;71;0,7;2025-08-27 19:06:33
22,2;73;21,5;71;0,7;2025-08-27 19:06:38
22,2;73;21,5;71;0,7;2025-08-27 19:06:44
22,2;73;21,5;71;0,7;2025-08-27 19:06:49
22,2;73;21,6;71;0,6;2025-08-27 19:06:54
22,2;73;21,7;71;0,5;2025-08-27 19:06:59
22,2;73;21,7;71;0,5;2025-08-27 19:07:04
22,2;73;21,6;71;0,6;2025-08-27 19:07:10
22,2;73;21,6;71;0,6;2025-08-27 19:07:15
22,2;73;21,5;71;0,7;2025-08-27 19:07:20
22,2;72;21,5;71;0,7;2025-08-27 19:07:25
22,2;73;21,5;71;0,7;2025-08-27 19:07:31
22,2;73;21,5;71;0,7;2025-08-27 19:07:36
22,2;73;21,5;71;0,7;2025-08-27 19:07:41
22,2;73;21,5;71;0,7;2025-08-27 19:07:46
22,2;73;21,4;71;0,8;2025-08-27 19:07:51
22,2;73;21,5;71;0,7;2025-08-27 19:07:57
22,2;73;21,5;71;0,7;2025-08-27 19:08:02
22,2;73;21,5;71;0,7;2025-08-27 19:08:07
22,2;73;21,5;71;0,7;2025-08-27 19:08:12
22,2;73;21,4;71;0,8;2025-08-27 19:08:18
22,2;73;21,4;71;0,8;2025-08-27 19:08:23
22,2;73;21,4;71;0,8;2025-08-27 19:08:28
22,2;73;21,4;71;0,8;2025-08-27 19:08:33
22,2;73;21,4;71;0,8;2025-08-27 19:08:38
22,2;73;21,4;71;0,8;2025-08-27 19:08:44
22,2;73;21,4;71;0,8;2025-08-27 19:08:49
22,2;73;21,4;71;0,8;2025-08-27 19:08:54
22,2;73;21,4;71;0,8;2025-08-27 19:08:59
22,2;73;21,4;71;0,8;2025-08-27 19:09:05
22,2;73;21,4;71;0,8;2025-08-27 19:09:10
22,2;73;21,4;71;0,8;2025-08-27 19:09:15
22,2;73;21,4;71;0,8;2025-08-27 19:09:20
22,2;73;21,4;71;0,8;2025-08-27 19:09:25
22,2;73;21,4;71;0,8;2025-08-27 19:09:31
22,2;73;21,4;71;0,8;2025-08-27 19:09:36
22,2;73;21,4;71;0,8;2025-08-27 19:09:41
22,2;73;21,4;71;0,8;2025-08-27 19:09:46
22,2;72;21,4;71;0,8;2025-08-27 19:09:52
22,2;72;21,4;71;0,8;2025-08-27 19:09:57
22,2;72;21,4;71;0,8;2025-08-27 19:10:02
22,2;72;21,5;71;0,7;2025-08-27 19:10:07
22,2;72;21,4;71;0,8;2025-08-27 19:10:12
22,2;72;21,4;71;0,8;2025-08-27 19:10:18
22,2;72;21,4;71;0,8;2025-08-27 19:10:23
22,2;72;21,4;71;0,8;2025-08-27 19:10:28
22,2;72;21,4;71;0,8;2025-08-27 19:10:33
22,2;72;21,4;71;0,8;2025-08-27 19:10:39
22,2;72;21,4;71;0,8;2025-08-27 19:10:44
22,2;72;21,4;71;0,8;2025-08-27 19:10:49
22,2;72;21,4;71;0,8;2025-08-27 19:10:54
22,2;72;21,4;71;0,8;2025-08-27 19:10:59
22,2;72;21,4;71;0,8;2025-08-27 19:11:05
22,2;72;21,4;71;0,8;2025-08-27 19:11:10
22,2;72;21,4;71;0,8;2025-08-27 19:11:15
22,2;72;21,4;71;0,8;2025-08-27 19:11:20
22,2;72;21,4;71;0,8;2025-08-27 19:11:26
22,2;72;21,4;71;0,8;2025-08-27 19:11:31
22,2;72;21,4;71;0,8;2025-08-27 19:11:36
22,2;72;21,4;71;0,8;2025-08-27 19:11:41
22,2;72;21,4;71;0,8;2025-08-27 19:11:46
22,2;72;21,4;71;0,8;2025-08-27 19:11:52
22,2;72;21,4;71;0,8;2025-08-27 19:11:57
22,2;72;21,4;71;0,8;2025-08-27 19:12:02
22,2;72;21,4;71;0,8;2025-08-27 19:12:07
22,2;72;21,4;71;0,8;2025-08-27 19:12:13
22,2;72;21,4;71;0,8;2025-08-27 19:12:18
22,2;72;21,4;71;0,8;2025-08-27 19:12:23
22,2;72;21,4;71;0,8;2025-08-27 19:12:28
22,2;72;21,4;71;0,8;2025-08-27 19:12:33
22,2;72;21,4;71;0,8;2025-08-27 19:12:39
22,2;72;21,4;71;0,8;2025-08-27 19:12:44
22,2;72;21,4;71;0,8;2025-08-27 19:12:49
22,2;72;21,4;71;0,8;2025-08-27 19:12:54
22,2;72;21,4;71;0,8;2025-08-27 19:13:00
22,2;72;21,4;71;0,8;2025-08-27 19:13:05
22,2;72;21,4;71;0,8;2025-08-27 19:13:10
22,2;72;21,4;71;0,8;2025-08-27 19:13:15
22,2;72;21,4;71;0,8;2025-08-27 19:13:20
22,2;72;21,4;71;0,8;2025-08-27 19:13:26
22,2;72;21,4;71;0,8;2025-08-27 19:13:31
22,2;72;21,4;71;0,8;2025-08-27 19:13:36
22,2;72;21,4;71;0,8;2025-08-27 19:13:41
22,2;72;21,4;71;0,8;2025-08-27 19:13:47
22,2;72;21,4;71;0,8;2025-08-27 19:13:52
22,2;72;21,4;71;0,8;2025-08-27 19:13:57
22,2;72;21,4;71;0,8;2025-08-27 19:14:02
22,2;72;21,4;71;0,8;2025-08-27 19:14:08
22,2;72;21,4;71;0,8;2025-08-27 19:14:13
22,2;72;21,4;71;0,8;2025-08-27 19:14:18
22,2;72;21,4;71;0,8;2025-08-27 19:14:23
22,2;72;21,4;71;0,8;2025-08-27 19:14:29
22,2;72;21,4;71;0,8;2025-08-27 19:14:34
22,2;72;21,4;71;0,8;2025-08-27 19:14:39
22,2;72;21,4;71;0,8;2025-08-27 19:14:44
22,2;72;21,4;71;0,8;2025-08-27 19:14:49
22,2;72;21,4;71;0,8;2025-08-27 19:14:55
22,2;72;21,4;71;0,8;2025-08-27 19:15:00
22,2;72;21,4;71;0,8;2025-08-27 19:15:05
22,2;72;21,4;71;0,8;2025-08-27 19:15:10
22,2;72;21,4;71;0,8;2025-08-27 19:15:16
22,2;72;21,4;71;0,8;2025-08-27 19:15:21
22,2;72;21,4;71;0,8;2025-08-27 19:15:26
22,2;72;21,4;71;0,8;2025-08-27 19:15:31
22,2;72;21,4;71;0,8;2025-08-27 19:15:36
22,2;72;21,4;71;0,8;2025-08-27 19:15:42
22,2;72;21,4;71;0,8;2025-08-27 19:15:47
22,2;72;21,4;71;0,8;2025-08-27 19:15:52
22,2;72;21,4;71;0,8;2025-08-27 19:15:57
22,2;72;21,4;71;0,8;2025-08-27 19:16:03
22,2;72;21,4;71;0,8;2025-08-27 19:16:08
22,2;72;21,4;71;0,8;2025-08-27 19:16:13
22,2;72;21,4;71;0,8;2025-08-27 19:16:18
22,2;72;21,4;71;0,8;2025-08-27 19:16:24
22,2;72;21,4;71;0,8;2025-08-27 19:16:29
22,2;72;21,4;71;0,8;2025-08-27 19:16:34
22,2;72;21,4;71;0,8;2025-08-27 19:16:39
22,2;72;21,4;71;0,8;2025-08-27 19:16:44
22,2;72;21,4;71;0,8;2025-08-27 19:16:50
22,2;72;21,4;71;0,8;2025-08-27 19:16:55
22,2;72;21,4;71;0,8;2025-08-27 19:17:00
22,2;72;21,4;71;0,8;2025-08-27 19:17:05
22,2;72;21,4;71;0,8;2025-08-27 19:17:11
22,2;72;21,4;71;0,8;2025-08-27 19:17:16
22,2;72;21,4;71;0,8;2025-08-27 19:17:21
22,2;72;21,4;71;0,8;2025-08-27 19:17:27
22,2;72;21,4;71;0,8;2025-08-27 19:17:32
22,2;72;21,4;71;0,8;2025-08-27 19:17:37
22,2;72;21,4;71;0,8;2025-08-27 19:17:43
22,2;72;21,4;71;0,8;2025-08-27 19:17:48
22,2;72;21,4;71;0,8;2025-08-27 19:17:53
22,2;72;21,4;71;0,8;2025-08-27 19:17:59
22,2;72;21,4;71;0,8;2025-08-27 19:18:04
22,2;72;21,4;71;0,8;2025-08-27 19:18:09
22,2;72;21,4;71;0,8;2025-08-27 19:18:15
22,2;72;21,4;71;0,8;2025-08-27 19:18:20
22,2;72;21,4;71;0,8;2025-08-27 19:18:25
22,2;72;21,4;71;0,8;2025-08-27 19:18:31
22,2;72;21,4;71;0,8;2025-08-27 19:18:36
22,2;72;21,4;71;0,8;2025-08-27 19:18:41
22,2;72;21,4;71;0,8;2025-08-27 19:18:47
22,2;72;21,4;71;0,8;2025-08-27 19:18:52
22,2;72;21,4;71;0,8;2025-08-27 19:18:57
22,2;72;21,4;71;0,8;2025-08-27 19:19:02
22,2;72;21,4;71;0,8;2025-08-27 19:19:08
22,2;72;21,4;71;0,8;2025-08-27 19:19:13
22,2;72;21,4;71;0,8;2025-08-27 19:19:18
22,2;72;21,4;71;0,8;2025-08-27 19:19:24
22,2;72;21,4;71;0,8;2025-08-27 19:19:29
22,2;72;21,4;71;0,8;2025-08-27 19:19:34
22,2;72;21,4;71;0,8;2025-08-27 19:19:40
22,2;72;21,4;71;0,8;2025-08-27 19:19:45
22,2;72;21,4;71;0,8;2025-08-27 19:19:50
22,2;72;21,4;71;0,8;2025-08-27 19:19:56
22,2;72;21,4;71;0,8;2025-08-27 19:20:01
22,2;72;21,4;71;0,8;2025-08-27 19:20:06
22,2;72;21,4;71;0,8;2025-08-27 19:20:12
22,2;72;21,4;71;0,8;2025-08-27 19:20:17
22,2;72;21,4;71;0,8;2025-08-27 19:20:22
22,2;72;21,4;71;0,8;2025-08-27 19:20:28
22,2;72;21,4;71;0,8;2025-08-27 19:20:33
22,2;72;21,4;71;0,8;2025-08-27 19:20:38
22,2;72;21,4;71;0,8;2025-08-27 19:20:44
22,2;72;21,4;71;0,8;2025-08-27 19:20:49
22,2;72;21,4;71;0,8;2025-08-27 19:20:54
22,2;72;21,4;71;0,8;2025-08-27 19:21:00
22,2;72;21,4;71;0,8;2025-08-27 19:21:05
22,2;72;21,4;71;0,8;2025-08-27 19:21:10
22,2;72;21,4;71;0,8;2025-08-27 19:21:16
22,2;72;21,4;71;0,8;2025-08-27 19:21:21
22,2;72;21,4;71;0,8;2025-08-27 19:21:26
22,2;72;21,4;71;0,8;2025-08-27 19:21:32
22,2;72;21,4;71;0,8;2025-08-27 19:21:37
22,2;72;21,4;71;0,8;2025-08-27 19:21:42
22,2;72;21,4;71;0,8;2025-08-27 19:21:48
22,2;72;21,4;71;0,8;2025-08-27 19:21:53
22,2;72;21,4;71;0,8;2025-08-27 19:21:58
22,2;72;21,4;71;0,8;2025-08-27 19:22:04
22,2;72;21,4;71;0,8;2025-08-27 19:22:09
22,2;72;21,4;71;0,8;2025-08-27 19:22:14
22,2;72;21,4;71;0,8;2025-08-27 19:22:19
22,2;72;21,4;71;0,8;2025-08-27 19:22:25
22,2;72;21,4;71;0,8;2025-08-27 19:22:30
22,2;72;21,4;71;0,8;2025-08-27 19:22:35
22,2;72;21,4;71;0,8;2025-08-27 19:22:41
22,2;72;21,4;71;0,8;2025-08-27 19:22:46
22,2;72;21,4;71;0,8;2025-08-27 19:22:51
22,2;73;21,4;71;0,8;2025-08-27 19:22:57
22,2;73;21,4;71;0,8;2025-08-27 19:23:02
22,2;73;21,4;71;0,8;2025-08-27 19:23:07
22,2;73;21,4;71;0,8;2025-08-27 19:23:13
22,2;73;21,4;71;0,8;2025-08-27 19:23:18
22,2;73;21,4;71;0,8;2025-08-27 19:23:23
22,2;73;21,4;71;0,8;2025-08-27 19:23:29
22,2;73;21,4;71;0,8;2025-08-27 19:23:34
22,2;73;21,4;71;0,8;2025-08-27 19:23:39
22,2;73;21,4;71;0,8;2025-08-27 19:23:45
22,2;73;21,4;71;0,8;2025-08-27 19:23:50
22,2;73;21,4;71;0,8;2025-08-27 19:23:55
22,2;73;21,4;71;0,8;2025-08-27 19:24:01
22,2;73;21,4;71;0,8;2025-08-27 19:24:06
22,2;73;21,4;71;0,8;2025-08-27 19:24:11
22,2;73;21,4;71;0,8;2025-08-27 19:24:17
22,2;73;21,4;71;0,8;2025-08-27 19:24:22
22,2;73;21,4;71;0,8;2025-08-27 19:24:27
22,2;73;21,4;71;0,8;2025-08-27 19:24:33
22,2;73;21,4;71;0,8;2025-08-27 19:24:38
22,2;73;21,4;71;0,8;2025-08-27 19:24:43
22,2;73;21,4;71;0,8;2025-08-27 19:24:49
22,2;73;21,4;71;0,8;2025-08-27 19:24:54
22,2;73;21,4;71;0,8;2025-08-27 19:24:59
22,2;73;21,4;71;0,8;2025-08-27 19:25:04
22,2;73;21,4;71;0,8;2025-08-27 19:25:10
22,2;73;21,4;71;0,8;2025-08-27 19:25:15
22,2;73;21,4;71;0,8;2025-08-27 19:25:20
22,2;73;21,4;71;0,8;2025-08-27 19:25:25
22,2;73;21,4;71;0,8;2025-08-27 19:25:31
22,2;73;21,4;71;0,8;2025-08-27 19:25:36
22,2;73;21,4;71;0,8;2025-08-27 19:25:41
22,2;73;21,4;71;0,8;2025-08-27 19:25:46
22,2;73;21,4;71;0,8;2025-08-27 19:25:51
22,2;73;21,4;71;0,8;2025-08-27 19:25:57
22,2;73;21,4;71;0,8;2025-08-27 19:26:02
22,2;73;21,4;71;0,8;2025-08-27 19:26:07
22,2;73;21,4;71;0,8;2025-08-27 19:26:12
22,2;73;21,4;71;0,8;2025-08-27 19:26:18
22,2;73;21,4;71;0,8;2025-08-27 19:26:23
22,2;73;21,4;71;0,8;2025-08-27 19:26:28
22,2;73;21,4;71;0,8;2025-08-27 19:26:33
22,2;73;21,4;71;0,8;2025-08-27 19:26:38
22,2;73;21,4;71;0,8;2025-08-27 19:26:44
22,2;73;21,4;71;0,8;2025-08-27 19:26:49
22,2;73;21,4;71;0,8;2025-08-27 19:26:54
22,2;73;21,4;71;0,8;2025-08-27 19:26:59
22,2;73;21,4;71;0,8;2025-08-27 19:27:05
22,2;73;21,4;71;0,8;2025-08-27 19:27:10
22,2;73;21,4;71;0,8;2025-08-27 19:27:15
22,2;73;21,4;71;0,8;2025-08-27 19:27:20
22,2;73;21,4;71;0,8;2025-08-27 19:27:25
22,2;73;21,4;71;0,8;2025-08-27 19:27:31
22,2;73;21,4;71;0,8;2025-08-27 19:27:36
22,2;73;21,4;71;0,8;2025-08-27 19:27:41
22,2;73;21,4;71;0,8;2025-08-27 19:27:46
22,2;73;21,4;71;0,8;2025-08-27 19:27:52
22,2;73;21,4;71;0,8;2025-08-27 19:27:57
22,2;73;21,4;71;0,8;2025-08-27 19:28:02
22,2;73;21,4;71;0,8;2025-08-27 19:28:07
22,2;73;21,4;71;0,8;2025-08-27 19:28:13
22,2;73;21,4;71;0,8;2025-08-27 19:28:18
22,2;73;21,4;71;0,8;2025-08-27 19:28:23
22,2;73;21,4;71;0,8;2025-08-27 19:28:28
22,2;73;21,4;71;0,8;2025-08-27 19:28:33
22,2;73;21,4;71;0,8;2025-08-27 19:28:39
22,2;73;21,4;71;0,8;2025-08-27 19:28:44
22,2;73;21,4;71;0,8;2025-08-27 19:28:49
22,2;73;21,4;71;0,8;2025-08-27 19:28:54
22,2;73;21,4;71;0,8;2025-08-27 19:29:00
22,2;73;21,4;71;0,8;2025-08-27 19:29:05
22,2;73;21,4;71;0,8;2025-08-27 19:29:10
22,2;73;21,4;71;0,8;2025-08-27 19:29:15
22,2;73;21,4;71;0,8;2025-08-27 19:29:20
22,2;73;21,4;71;0,8;2025-08-27 19:29:26
22,2;73;21,4;71;0,8;2025-08-27 19:29:31
22,2;73;21,4;71;0,8;2025-08-27 19:29:36
22,2;73;21,4;71;0,8;2025-08-27 19:29:41
22,2;73;21,4;71;0,8;2025-08-27 19:29:47
22,2;73;21,4;71;0,8;2025-08-27 19:29:52
22,2;73;21,4;71;0,8;2025-08-27 19:29:57
22,2;73;21,4;71;0,8;2025-08-27 19:30:02
22,2;73;21,4;71;0,8;2025-08-27 19:30:07
22,2;73;21,4;71;0,8;2025-08-27 19:30:13
22,2;73;21,4;71;0,8;2025-08-27 19:30:18
22,2;73;21,4;71;0,8;2025-08-27 19:30:23
22,2;73;21,4;71;0,8;2025-08-27 19:30:28
22,2;73;21,4;71;0,8;2025-08-27 19:30:34
22,2;73;21,4;71;0,8;2025-08-27 19:30:39
22,2;73;21,4;71;0,8;2025-08-27 19:30:44
22,2;73;21,4;71;0,8;2025-08-27 19:30:49
22,2;73;21,4;71;0,8;2025-08-27 19:30:54
22,2;73;21,4;71;0,8;2025-08-27 19:31:00
22,2;73;21,4;71;0,8;2025-08-27 19:31:05
22,2;73;21,4;71;0,8;2025-08-27 19:31:10
22,2;73;21,4;71;0,8;2025-08-27 19:31:15
22,2;73;21,4;71;0,8;2025-08-27 19:31:21
22,2;73;21,4;71;0,8;2025-08-27 19:31:26
22,2;73;21,4;71;0,8;2025-08-27 19:31:31
22,2;73;21,4;71;0,8;2025-08-27 19:31:36
22,2;73;21,4;71;0,8;2025-08-27 19:31:41
22,2;73;21,4;71;0,8;2025-08-27 19:31:47
22,2;73;21,4;71;0,8;2025-08-27 19:31:52
22,2;73;21,4;71;0,8;2025-08-27 19:31:57
22,2;73;21,4;71;0,8;2025-08-27 19:32:02
22,2;73;21,4;71;0,8;2025-08-27 19:32:08
22,2;73;21,4;71;0,8;2025-08-27 19:32:13
22,2;73;21,4;71;0,8;2025-08-27 19:32:18
22,2;73;21,4;71;0,8;2025-08-27 19:32:23
22,2;73;21,4;71;0,8;2025-08-27 19:32:29
22,2;73;21,4;71;0,8;2025-08-27 19:32:34
22,2;73;21,4;71;0,8;2025-08-27 19:32:39
22,2;73;21,4;71;0,8;2025-08-27 19:32:44
22,2;73;21,4;71;0,8;2025-08-27 19:32:49
22,2;73;21,4;71;0,8;2025-08-27 19:32:55
22,2;73;21,4;71;0,8;2025-08-27 19:33:00
22,2;73;21,4;71;0,8;2025-08-27 19:33:05
22,2;73;21,4;71;0,8;2025-08-27 19:33:11
22,2;73;21,4;71;0,8;2025-08-27 19:33:16
22,2;73;21,4;71;0,8;2025-08-27 19:33:21
22,2;73;21,4;71;0,8;2025-08-27 19:33:26
22,2;73;21,4;71;0,8;2025-08-27 19:33:32
22,2;73;21,4;71;0,8;2025-08-27 19:33:37
22,2;73;21,4;71;0,8;2025-08-27 19:33:42
22,2;73;21,4;71;0,8;2025-08-27 19:33:47
22,2;73;21,4;71;0,8;2025-08-27 19:33:52
22,2;73;21,4;71;0,8;2025-08-27 19:33:58
22,2;73;21,4;71;0,8;2025-08-27 19:34:03
22,2;73;21,4;71;0,8;2025-08-27 19:34:08
22,2;73;21,4;71;0,8;2025-08-27 19:34:13
22,2;73;21,4;71;0,8;2025-08-27 19:34:19
22,2;73;21,4;71;0,8;2025-08-27 19:34:24
22,2;73;21,4;71;0,8;2025-08-27 19:34:29
22,2;73;21,4;71;0,8;2025-08-27 19:34:37
22,2;73;21,4;71;0,8;2025-08-27 19:34:42
22,2;73;21,4;71;0,8;2025-08-27 19:34:47
22,2;73;21,4;71;0,8;2025-08-27 19:34:53
22,2;73;21,4;71;0,8;2025-08-27 19:34:58
22,2;73;21,4;71;0,8;2025-08-27 19:35:03
22,2;73;21,4;71;0,8;2025-08-27 19:35:08
22,2;73;21,4;71;0,8;2025-08-27 19:35:13
22,2;73;21,4;71;0,8;2025-08-27 19:35:19
22,2;73;21,4;71;0,8;2025-08-27 19:35:24
22,2;73;21,4;71;0,8;2025-08-27 19:35:29
22,2;73;21,4;71;0,8;2025-08-27 19:35:34
22,2;73;21,4;71;0,8;2025-08-27 19:35:40
22,2;73;21,4;71;0,8;2025-08-27 19:35:45
22,2;73;21,4;71;0,8;2025-08-27 19:35:50
22,2;73;21,4;71;0,8;2025-08-27 19:35:55
22,2;73;21,4;71;0,8;2025-08-27 19:36:01
22,2;73;21,4;71;0,8;2025-08-27 19:36:06
22,2;73;21,4;71;0,8;2025-08-27 19:36:11
22,2;73;21,4;71;0,8;2025-08-27 19:36:16
22,2;73;21,4;71;0,8;2025-08-27 19:36:21
22,2;73;21,4;71;0,8;2025-08-27 19:36:27
22,2;73;21,4;71;0,8;2025-08-27 19:36:32
22,2;73;21,4;71;0,8;2025-08-27 19:36:37
22,2;73;21,4;71;0,8;2025-08-27 19:36:42
22,2;73;21,4;71;0,8;2025-08-27 19:36:48
22,2;73;21,4;71;0,8;2025-08-27 19:36:53
22,2;73;21,4;71;0,8;2025-08-27 19:36:58
22,2;73;21,4;71;0,8;2025-08-27 19:37:03
22,2;73;21,4;71;0,8;2025-08-27 19:37:08
22,2;73;21,4;71;0,8;2025-08-27 19:37:14
22,2;73;21,4;71;0,8;2025-08-27 19:37:19
22,2;73;21,4;71;0,8;2025-08-27 19:37:24
22,2;73;21,4;71;0,8;2025-08-27 19:37:29
22,2;73;21,4;71;0,8;2025-08-27 19:37:35
22,2;73;21,4;71;0,8;2025-08-27 19:37:40
22,2;73;21,4;71;0,8;2025-08-27 19:37:45
22,2;73;21,4;71;0,8;2025-08-27 19:37:50
22;73;21,4;71;0,6;2025-08-27 19:37:55
22;73;21,4;71;0,6;2025-08-27 19:38:01
22;73;21,4;71;0,6;2025-08-27 19:38:06
22;73;21,4;71;0,6;2025-08-27 19:38:11
21,9;73;21,4;71;0,5;2025-08-27 19:38:16
21,9;73;21,4;71;0,5;2025-08-27 19:38:22
21,9;73;21,4;71;0,5;2025-08-27 19:38:27
21,9;73;21,4;71;0,5;2025-08-27 19:38:32
21,8;73;21,4;71;0,4;2025-08-27 19:38:37
21,8;73;21,4;71;0,4;2025-08-27 19:38:42
21,8;73;21,4;71;0,4;2025-08-27 19:38:48
21,8;73;21,4;71;0,4;2025-08-27 19:38:53
21,8;73;21,4;71;0,4;2025-08-27 19:38:58
21,8;73;21,4;71;0,4;2025-08-27 19:39:03
21,8;73;21,3;71;0,5;2025-08-27 19:39:09
21,8;73;21,2;71;0,6;2025-08-27 19:39:14
21,8;73;21,2;71;0,6;2025-08-27 19:39:19
21,8;73;21,2;71;0,6;2025-08-27 19:39:24
21,8;73;21,2;71;0,6;2025-08-27 19:39:29
21,8;73;21,1;71;0,7;2025-08-27 19:39:35
21,8;73;21,1;71;0,7;2025-08-27 19:39:40
21,8;73;21,1;71;0,7;2025-08-27 19:39:45
21,8;73;21,1;71;0,7;2025-08-27 19:39:50
21,8;73;21,1;71;0,7;2025-08-27 19:39:56
21,8;73;21,2;71;0,6;2025-08-27 19:40:01
21,8;73;21,2;71;0,6;2025-08-27 19:40:06
21,8;73;21,1;71;0,7;2025-08-27 19:40:11
21,8;73;21,1;71;0,7;2025-08-27 19:40:16
21,8;73;21,1;71;0,7;2025-08-27 19:40:22
21,8;73;21,1;71;0,7;2025-08-27 19:40:27
21,8;73;21,1;71;0,7;2025-08-27 19:40:32
21,8;73;21,1;71;0,7;2025-08-27 19:40:37
21,8;73;21,1;71;0,7;2025-08-27 19:40:43
21,8;73;21,1;71;0,7;2025-08-27 19:40:48
21,8;73;21,1;71;0,7;2025-08-27 19:40:53
21,8;73;21,1;71;0,7;2025-08-27 19:40:59
21,8;73;21,1;71;0,7;2025-08-27 19:41:04
21,8;73;21,1;71;0,7;2025-08-27 19:41:09
21,8;73;21;71;0,8;2025-08-27 19:41:14
21,8;73;21,1;71;0,7;2025-08-27 19:41:19
21,8;73;21,1;71;0,7;2025-08-27 19:41:25
21,8;73;21,1;71;0,7;2025-08-27 19:41:30
21,8;73;21,1;71;0,7;2025-08-27 19:41:35
21,8;73;21;71;0,8;2025-08-27 19:41:40
21,8;73;21;71;0,8;2025-08-27 19:41:46
21,8;73;21,1;71;0,7;2025-08-27 19:41:51
21,8;73;21,1;71;0,7;2025-08-27 19:41:56
21,8;73;21,1;71;0,7;2025-08-27 19:42:01
21,8;73;21;71;0,8;2025-08-27 19:42:06
21,8;73;21,1;71;0,7;2025-08-27 19:42:12
21,8;73;21;71;0,8;2025-08-27 19:42:17
21,8;73;21,1;71;0,7;2025-08-27 19:42:22
21,8;73;21;71;0,8;2025-08-27 19:42:27
21,8;73;21;71;0,8;2025-08-27 19:42:33
21,8;73;21,1;71;0,7;2025-08-27 19:42:38
21,8;73;21,1;71;0,7;2025-08-27 19:42:43
21,8;73;21;71;0,8;2025-08-27 19:42:48
21,8;73;21;71;0,8;2025-08-27 19:42:54
21,8;73;21;71;0,8;2025-08-27 19:42:59
21,8;73;21,1;71;0,7;2025-08-27 19:43:04
21,8;73;21;71;0,8;2025-08-27 19:43:09
21,8;73;21,1;71;0,7;2025-08-27 19:43:14
21,8;73;21;71;0,8;2025-08-27 19:43:20
21,8;73;21;71;0,8;2025-08-27 19:43:25
21,8;73;21;71;0,8;2025-08-27 19:43:30
21,8;73;21;71;0,8;2025-08-27 19:43:35
21,8;73;21;71;0,8;2025-08-27 19:43:41
21,8;73;21;71;0,8;2025-08-27 19:43:46
21,8;73;21;71;0,8;2025-08-27 19:43:51
21,8;73;21;71;0,8;2025-08-27 19:43:56
21,8;73;21;71;0,8;2025-08-27 19:44:01
21,8;73;21;71;0,8;2025-08-27 19:44:07
21,8;73;21;71;0,8;2025-08-27 19:44:12
21,8;73;21;71;0,8;2025-08-27 19:44:17
21,8;73;21;71;0,8;2025-08-27 19:44:22
21,8;73;21;71;0,8;2025-08-27 19:44:28
21,8;73;21;71;0,8;2025-08-27 19:44:33
21,8;73;21;71;0,8;2025-08-27 19:44:38
21,8;73;21;71;0,8;2025-08-27 19:44:43
21,8;73;21;71;0,8;2025-08-27 19:44:48
21,8;73;21;71;0,8;2025-08-27 19:44:54
21,8;73;21;71;0,8;2025-08-27 19:44:59
21,8;73;21;71;0,8;2025-08-27 19:45:04
21,8;73;21;71;0,8;2025-08-27 19:45:09
21,8;73;21;71;0,8;2025-08-27 19:45:15
21,8;73;21;71;0,8;2025-08-27 19:45:20
21,8;73;21;71;0,8;2025-08-27 19:45:25
21,8;73;21;71;0,8;2025-08-27 19:45:30
21,8;73;21;71;0,8;2025-08-27 19:45:35
21,8;73;21;71;0,8;2025-08-27 19:45:41
21,8;73;21;71;0,8;2025-08-27 19:45:46
21,8;73;21;71;0,8;2025-08-27 19:45:51
21,8;73;21;71;0,8;2025-08-27 19:45:56
21,8;73;21;71;0,8;2025-08-27 19:46:02
21,8;73;21;71;0,8;2025-08-27 19:46:07
21,8;73;21;71;0,8;2025-08-27 19:46:12
21,8;73;21;71;0,8;2025-08-27 19:46:17
21,8;73;21;71;0,8;2025-08-27 19:46:22
21,8;73;21;71;0,8;2025-08-27 19:46:28
21,8;73;21;71;0,8;2025-08-27 19:46:33
21,8;73;21;71;0,8;2025-08-27 19:46:38
21,8;73;21;71;0,8;2025-08-27 19:46:43
21,8;73;21;71;0,8;2025-08-27 19:46:49
21,8;73;21;71;0,8;2025-08-27 19:46:54
21,8;73;21;71;0,8;2025-08-27 19:46:59
21,8;73;21;71;0,8;2025-08-27 19:47:04
21,8;73;21;71;0,8;2025-08-27 19:47:09
21,8;73;21;71;0,8;2025-08-27 19:47:15
21,8;73;21;71;0,8;2025-08-27 19:47:20
21,8;73;21;71;0,8;2025-08-27 19:47:25
21,8;73;21;71;0,8;2025-08-27 19:47:30
21,8;73;21;71;0,8;2025-08-27 19:47:36
21,8;73;21;71;0,8;2025-08-27 19:47:41
21,8;73;21;71;0,8;2025-08-27 19:47:46
21,8;73;21;71;0,8;2025-08-27 19:47:51
21,8;73;21;71;0,8;2025-08-27 19:47:56
21,8;73;21;71;0,8;2025-08-27 19:48:02
21,8;73;21;71;0,8;2025-08-27 19:48:07
21,8;73;21;71;0,8;2025-08-27 19:48:12
21,8;73;21;71;0,8;2025-08-27 19:48:17
21,8;73;21;71;0,8;2025-08-27 19:48:23
21,8;73;21;71;0,8;2025-08-27 19:48:28
21,8;73;21;71;0,8;2025-08-27 19:48:33
21,8;73;21;71;0,8;2025-08-27 19:48:38
21,8;73;21;71;0,8;2025-08-27 19:48:43
21,8;73;21;71;0,8;2025-08-27 19:48:49
